intblock_id,country_code,include_type,status,joined,left
FIVB,LT,country,member,,
FIVB,LU,country,member,,
FIVB,LV,country,member,,
FIVB,LY,country,member,,
FIVB,MA,country,member,,
FIVB,MD,country,member,,
FIVB,ME,country,member,,
FIVB,MF,country,member,,
FIVB,MG,country,member,,
FIVB,MK,country,member,,
FIVB,ML,country,member,,
FIVB,MM,country,member,,
FIVB,MN,country,member,,
FIVB,MO,country,member,,
FIVB,MP,country,member,,
FIVB,MQ,country,member,,
FIVB,MR,country,member,,
FIVB,MS,country,member,,
FIVB,MT,country,member,,
FIVB,MU,country,member,,
FIVB,MV,country,member,,
FIVB,MW,country,member,,
FIVB,MX,country,member,,
FIVB,MY,country,member,,
FIVB,MZ,country,member,,
FIVB,NA,country,member,,
FIVB,NC,country,member,,
FIVB,NE,country,member,,
FIVB,NG,country,member,,
FIVB,NI,country,member,,
FIVB,NL,country,member,,
FIVB,NO,country,member,,
FIVB,NP,country,member,,
FIVB,NU,country,member,,
FIVB,NZ,country,member,,
FIVB,OM,country,member,,
FIVB,PA,country,member,,
FIVB,PE,country,member,,
FIVB,PF,country,member,,
FIVB,PG,country,member,,
FIVB,PH,country,member,,
FIVB,PK,country,member,,
FIVB,PL,country,member,,
FIVB,PR,country,member,,
FIVB,PS,country,member,,
FIVB,PT,country,member,,
FIVB,PY,country,member,,
FIVB,QA,country,member,,
FIVB,RO,country,member,,
FIVB,RS,country,member,,
FIVB,RU,country,member,,
FIVB,RW,country,member,,
FIVB,SA,country,member,,
FIVB,SB,country,member,,
FIVB,SC,country,member,,
FIVB,SD,country,member,,
FIVB,SE,country,member,,
FIVB,SG,country,member,,
FIVB,SI,country,member,,
FIVB,SK,country,member,,
FIVB,SL,country,member,,
FIVB,SM,country,member,,
FIVB,SN,country,member,,
FIVB,SO,country,member,,
FIVB,SR,country,member,,
FIVB,SS,country,member,,
FIVB,ST,country,member,,
FIVB,SV,country,member,,
FIVB,SX,country,member,,
FIVB,SY,country,member,,
FIVB,SZ,country,member,,
FIVB,TC,country,member,,
FIVB,TD,country,member,,
FIVB,TG,country,member,,
FIVB,TH,country,member,,
FIVB,TJ,country,member,,
FIVB,TL,country,member,,
FIVB,TM,country,member,,
FIVB,TN,country,member,,
FIVB,TO,country,member,,
FIVB,TR,country,member,,
FIVB,TT,country,member,,
FIVB,TV,country,member,,
FIVB,TW,country,member,,
FIVB,TZ,country,member,,
FIVB,UA,country,member,,
FIVB,UG,country,member,,
FIVB,US,country,member,,
FIVB,UY,country,member,,
FIVB,UZ,country,member,,
FIVB,VC,country,member,,
FIVB,VE,country,member,,
FIVB,VG,country,member,,
FIVB,VI,country,member,,
FIVB,VN,country,member,,
FIVB,VU,country,member,,
FIVB,WS,country,member,,
FIVB,YE,country,member,,
FIVB,ZA,country,member,,
FIVB,ZM,country,member,,
FIVB,ZW,country,member,,
FLAR,BO,country,member,,
FLAR,CO,country,member,,
FLAR,CR,country,member,2000,
FLAR,EC,country,member,,
FLAR,PE,country,member,,
FLAR,PY,country,member,2013,
FLAR,UY,country,member,2009,
FLAR,VE,country,member,,
FOCAC,AO,country,member,,
FOCAC,BF,country,member,,
FOCAC,BI,country,member,,
FOCAC,BJ,country,member,,
FOCAC,BW,country,member,,
FOCAC,CD,country,member,,
FOCAC,CF,country,member,,
FOCAC,CG,country,member,,
FOCAC,CI,country,member,,
FOCAC,CM,country,member,,
FOCAC,CN,country,member,,
FOCAC,CV,country,member,,
FOCAC,DJ,country,member,,
FOCAC,DZ,country,member,,
FOCAC,EG,country,member,,
FOCAC,ER,country,member,,
FOCAC,ET,country,member,,
FOCAC,GA,country,member,,
FOCAC,GH,country,member,,
FOCAC,GM,country,member,,
FOCAC,GN,country,member,,
FOCAC,GQ,country,member,,
FOCAC,GW,country,member,,
FOCAC,KE,country,member,,
FOCAC,KM,country,member,,
FOCAC,LR,country,member,,
FOCAC,LS,country,member,,
FOCAC,LY,country,member,,
FOCAC,MA,country,member,,
FOCAC,MG,country,member,,
FOCAC,ML,country,member,,
FOCAC,MR,country,member,,
FOCAC,MU,country,member,,
FOCAC,MW,country,member,,
FOCAC,MZ,country,member,,
FOCAC,NA,country,member,,
FOCAC,NE,country,member,,
FOCAC,NG,country,member,,
FOCAC,RW,country,member,,
FOCAC,SC,country,member,,
FOCAC,SD,country,member,,
FOCAC,SL,country,member,,
FOCAC,SN,country,member,,
FOCAC,SO,country,member,,
FOCAC,SS,country,member,,
FOCAC,ST,country,member,,
FOCAC,TD,country,member,,
FOCAC,TG,country,member,,
FOCAC,TN,country,member,,
FOCAC,TZ,country,member,,
FOCAC,UG,country,member,,
FOCAC,ZA,country,member,,
FOCAC,ZM,country,member,,
FOCAC,ZW,country,member,,
FOCONLINE,AM,country,member,,
FOCONLINE,AR,country,member,,
FOCONLINE,AT,country,member,,
FOCONLINE,AU,country,member,,
FOCONLINE,CA,country,member,,
FOCONLINE,CH,country,member,,
FOCONLINE,CL,country,member,,
FOCONLINE,CO,country,member,,
FOCONLINE,CR,country,member,,
FOCONLINE,CV,country,member,,
FOCONLINE,CZ,country,member,,
FOCONLINE,DE,country,member,,
FOCONLINE,DK,country,member,,
FOCONLINE,EE,country,member,,
FOCONLINE,ES,country,member,,
FOCONLINE,FI,country,member,,
FOCONLINE,FR,country,member,,
FOCONLINE,GB,country,member,,
FOCONLINE,GE,country,member,,
FOCONLINE,GH,country,member,,
FOCONLINE,IE,country,member,,
FOCONLINE,IS,country,member,,
FOCONLINE,IT,country,member,,
FOCONLINE,JP,country,member,,
FOCONLINE,KE,country,member,,
FOCONLINE,KR,country,member,,
FOCONLINE,LT,country,member,,
FOCONLINE,LU,country,member,,
FOCONLINE,LV,country,member,,
FOCONLINE,MD,country,member,,
FOCONLINE,MN,country,member,,
FOCONLINE,MV,country,member,,
FOCONLINE,MX,country,member,,
FOCONLINE,NL,country,member,,
FOCONLINE,NO,country,member,,
FOCONLINE,NZ,country,member,,
FOCONLINE,PL,country,member,,
FOCONLINE,SE,country,member,,
FOCONLINE,SI,country,member,,
FOCONLINE,SK,country,member,,
FOCONLINE,TN,country,member,,
FOCONLINE,TW,country,observer,,
FORUMOFFEDERATIONS,AU,country,member,,
FORUMOFFEDERATIONS,BR,country,member,,
FORUMOFFEDERATIONS,CA,country,founding_member,1999,
FORUMOFFEDERATIONS,CH,country,member,,
FORUMOFFEDERATIONS,DE,country,member,,
FORUMOFFEDERATIONS,ET,country,member,,
FORUMOFFEDERATIONS,IN,country,member,,
FORUMOFFEDERATIONS,MX,country,member,,
FORUMOFFEDERATIONS,NG,country,member,,
FORUMOFFEDERATIONS,PK,country,member,,
FPDA,AU,country,member,1971-11-01,
FPDA,GB,country,member,1971-11-01,
FPDA,MY,country,member,1971-11-01,
FPDA,NZ,country,member,1971-11-01,
FPDA,SG,country,member,1971-11-01,
FRUGALFOUR,AT,country,member,2020,2025-06-03
FRUGALFOUR,DK,country,member,2020,2025-06-03
FRUGALFOUR,NL,country,member,2020,2025-06-03
FRUGALFOUR,SE,country,member,2020,2025-06-03
FSA,BF,country,member,,
FSA,BI,country,member,,
FSA,BJ,country,member,,
FSA,CF,country,member,,
FSA,CG,country,member,,
FSA,CI,country,member,,
FSA,CV,country,member,,
FSA,GA,country,member,,
FSA,GM,country,member,,
FSA,GN,country,member,,
FSA,GW,country,member,,
FSA,KM,country,member,,
FSA,LR,country,member,,
FSA,MA,country,member,,
FSA,ML,country,member,,
FSA,MR,country,member,,
FSA,MU,country,member,,
FSA,NE,country,member,,
FSA,RW,country,member,,
FSA,SL,country,member,,
FSA,SN,country,member,,
FSA,SS,country,member,2026-06,
FSA,TD,country,member,,
FSA,TG,country,member,,
FSB,AR,country,member,2009-04,
FSB,AU,country,member,2009-04,
FSB,BR,country,member,2009-04,
FSB,CA,country,member,2009-04,
FSB,CH,country,member,2009-04,
FSB,CN,country,member,2009-04,
FSB,DE,country,member,2009-04,
FSB,ES,country,member,2009-04,
FSB,FR,country,member,2009-04,
FSB,GB,country,member,2009-04,
FSB,HK,country,member,2009-04,
FSB,ID,country,member,2009-04,
FSB,IN,country,member,2009-04,
FSB,IT,country,member,2009-04,
FSB,JP,country,member,2009-04,
FSB,KR,country,member,2009-04,
FSB,MX,country,member,2009-04,
FSB,NL,country,member,2009-04,
FSB,RU,country,member,2009-04,
FSB,SA,country,member,2009-04,
FSB,SG,country,member,2009-04,
FSB,TR,country,member,2009-04,
FSB,US,country,member,2009-04,
FSB,ZA,country,member,2009-04,
FUTURECOAL,AU,country,member,,
FUTURECOAL,BR,country,member,,
FUTURECOAL,BW,country,member,,
FUTURECOAL,CA,country,member,,
FUTURECOAL,CN,country,member,,
FUTURECOAL,CO,country,member,,
FUTURECOAL,ID,country,member,,
FUTURECOAL,IN,country,member,,
FUTURECOAL,JP,country,member,,
FUTURECOAL,MN,country,member,,
FUTURECOAL,NZ,country,member,,
FUTURECOAL,RU,country,member,,
FUTURECOAL,US,country,member,,
FUTURECOAL,ZA,country,member,,
FUTURECOAL,ZW,country,member,,
FVEY,AU,country,member,1956,
FVEY,CA,country,member,1948,
FVEY,GB,country,member,1946-03-05,
FVEY,NZ,country,member,1956,
FVEY,US,country,member,1946-03-05,
G-10,BE,country,founding_member,1962,
G-10,CA,country,founding_member,1962,
G-10,CH,country,member,1983,
G-10,DE,country,founding_member,1962,
G-10,FR,country,founding_member,1962,
G-10,GB,country,founding_member,1962,
G-10,IT,country,founding_member,1962,
G-10,JP,country,founding_member,1962,
G-10,NL,country,founding_member,1962,
G-10,SE,country,founding_member,1962,
G-10,US,country,founding_member,1962,
G-12,AU,country,founding_member,,
G-12,BE,country,founding_member,1962,
G-12,CA,country,founding_member,1962,
G-12,CH,country,member,1984,
G-12,DE,country,founding_member,1962,
G-12,ES,country,founding_member,,
G-12,FR,country,founding_member,1962,
G-12,GB,country,founding_member,1962,
G-12,IT,country,founding_member,1962,
G-12,JP,country,founding_member,1962,
G-12,NL,country,founding_member,1962,
G-12,SE,country,founding_member,1962,
G-12,US,country,founding_member,1962,
G-20,AR,country,member,,
G-20,AU,country,member,,
G-20,BR,country,member,,
G-20,CA,country,member,,
G-20,CN,country,member,,
G-20,DE,country,member,,
G-20,FR,country,member,,
G-20,GB,country,member,,
G-20,ID,country,member,,
G-20,IN,country,member,,
G-20,IT,country,member,,
G-20,JP,country,member,,
G-20,KR,country,member,,
G-20,MX,country,member,,
G-20,RU,country,member,,
G-20,SA,country,member,,
G-20,TR,country,member,,
G-20,US,country,member,,
G-20,ZA,country,member,,
G-3,CO,country,founding_member,1995-01-01,
G-3,MX,country,founding_member,1995-01-01,
G-3,VE,country,former_member,1995-01-01,2006-11-19
G-77,AE,country,member,,
G-77,AF,country,member,,
G-77,AG,country,member,,
G-77,AO,country,member,,
G-77,AR,country,member,,
G-77,AZ,country,member,,
G-77,BB,country,member,,
G-77,BD,country,member,,
G-77,BF,country,member,,
G-77,BH,country,member,,
G-77,BI,country,member,,
G-77,BJ,country,member,,
G-77,BN,country,member,,
G-77,BO,country,member,,
G-77,BR,country,member,,
G-77,BS,country,member,,
G-77,BT,country,member,,
G-77,BW,country,member,,
G-77,BZ,country,member,,
G-77,CD,country,member,,
G-77,CF,country,member,,
G-77,CG,country,member,,
G-77,CI,country,member,,
G-77,CL,country,member,,
G-77,CM,country,member,,
G-77,CN,country,member,,
G-77,CO,country,member,,
G-77,CR,country,member,,
G-77,CU,country,member,,
G-77,CV,country,member,,
G-77,DJ,country,member,,
G-77,DM,country,member,,
G-77,DO,country,member,,
G-77,DZ,country,member,,
G-77,EC,country,member,,
G-77,EG,country,member,,
G-77,ER,country,member,,
G-77,ET,country,member,,
G-77,FJ,country,member,,
G-77,FM,country,member,,
G-77,GA,country,member,,
G-77,GD,country,member,,
G-77,GH,country,member,,
G-77,GM,country,member,,
G-77,GN,country,member,,
G-77,GQ,country,member,,
G-77,GT,country,member,,
G-77,GW,country,member,,
G-77,GY,country,member,,
G-77,HN,country,member,,
G-77,HT,country,member,,
G-77,ID,country,member,,
G-77,IN,country,member,,
G-77,IQ,country,member,,
G-77,IR,country,member,,
G-77,JM,country,member,,
G-77,JO,country,member,,
G-77,KE,country,member,,
G-77,KH,country,member,,
G-77,KI,country,member,,
G-77,KM,country,member,,
G-77,KN,country,member,,
G-77,KP,country,member,,
G-77,KW,country,member,,
G-77,LA,country,member,,
G-77,LB,country,member,,
G-77,LC,country,member,,
G-77,LK,country,member,,
G-77,LR,country,member,,
G-77,LS,country,member,,
G-77,LY,country,member,,
G-77,MA,country,member,,
G-77,MG,country,member,,
G-77,MH,country,member,,
G-77,ML,country,member,,
G-77,MM,country,member,,
G-77,MN,country,member,,
G-77,MR,country,member,,
G-77,MU,country,member,,
G-77,MV,country,member,,
G-77,MW,country,member,,
G-77,MY,country,member,,
G-77,MZ,country,member,,
G-77,NA,country,member,,
G-77,NE,country,member,,
G-77,NG,country,member,,
G-77,NI,country,member,,
G-77,NP,country,member,,
G-77,NR,country,member,,
G-77,OM,country,member,,
G-77,PA,country,member,,
G-77,PE,country,member,,
G-77,PG,country,member,,
G-77,PH,country,member,,
G-77,PK,country,member,,
G-77,PS,country,member,,
G-77,PY,country,member,,
G-77,QA,country,member,,
G-77,RW,country,member,,
G-77,SA,country,member,,
G-77,SB,country,member,,
G-77,SC,country,member,,
G-77,SD,country,member,,
G-77,SG,country,member,,
G-77,SL,country,member,,
G-77,SN,country,member,,
G-77,SO,country,member,,
G-77,SR,country,member,,
G-77,SS,country,member,,
G-77,ST,country,member,,
G-77,SV,country,member,,
G-77,SY,country,member,,
G-77,SZ,country,member,,
G-77,TD,country,member,,
G-77,TG,country,member,,
G-77,TH,country,member,,
G-77,TJ,country,member,,
G-77,TL,country,member,,
G-77,TM,country,member,,
G-77,TN,country,member,,
G-77,TO,country,member,,
G-77,TT,country,member,,
G-77,TZ,country,member,,
G-77,UG,country,member,,
G-77,UY,country,member,,
G-77,VC,country,member,,
G-77,VE,country,member,,
G-77,VN,country,member,,
G-77,VU,country,member,,
G-77,WS,country,member,,
G-77,YE,country,member,,
G-77,ZA,country,member,,
G-77,ZM,country,member,,
G-77,ZW,country,member,,
G15,AR,country,member,,
G15,BR,country,member,,
G15,CL,country,member,,
G15,DZ,country,member,,
G15,EG,country,member,,
G15,ID,country,member,,
G15,IN,country,member,,
G15,IR,country,member,,
G15,JM,country,member,,
G15,KE,country,member,,
G15,LK,country,member,,
G15,MX,country,member,,
G15,MY,country,member,,
G15,NG,country,member,,
G15,SN,country,member,,
G15,VE,country,member,,
G15,ZW,country,member,,
G24,AR,country,member,,
G24,BR,country,member,,
G24,CD,country,member,,
G24,CI,country,member,,
G24,CO,country,member,,
G24,DZ,country,member,,
G24,EC,country,member,,
G24,EG,country,member,,
G24,ET,country,member,,
G24,GA,country,member,,
G24,GH,country,member,,
G24,GT,country,member,,
G24,HT,country,member,,
G24,IN,country,member,,
G24,IR,country,member,,
G24,KE,country,member,,
G24,LB,country,member,,
G24,LK,country,member,,
G24,MA,country,member,,
G24,MX,country,member,,
G24,NG,country,member,,
G24,PE,country,member,,
G24,PH,country,member,,
G24,PK,country,member,,
G24,SY,country,member,,
G24,TT,country,member,,
G24,VE,country,member,,
G24,ZA,country,member,,
G33,AG,country,member,,
G33,BB,country,member,,
G33,BJ,country,member,,
G33,BO,country,member,,
G33,BW,country,member,,
G33,BZ,country,member,,
G33,CG,country,member,,
G33,CI,country,member,,
G33,CN,country,member,,
G33,CU,country,member,,
G33,DM,country,member,,
G33,DO,country,member,,
G33,EC,country,member,,
G33,GD,country,member,,
G33,GT,country,member,,
G33,GY,country,member,,
G33,HN,country,member,,
G33,HT,country,member,,
G33,ID,country,member,,
G33,IN,country,member,,
G33,JM,country,member,,
G33,KE,country,member,,
G33,KN,country,member,,
G33,KR,country,member,,
G33,LC,country,member,,
G33,LK,country,member,,
G33,MG,country,member,,
G33,MN,country,member,,
G33,MU,country,member,,
G33,MZ,country,member,,
G33,NG,country,member,,
G33,NI,country,member,,
G33,PA,country,member,,
G33,PH,country,member,,
G33,PK,country,member,,
G33,SN,country,member,,
G33,SR,country,member,,
G33,SV,country,member,,
G33,TR,country,member,,
G33,TT,country,member,,
G33,TW,country,member,,
G33,TZ,country,member,,
G33,UG,country,member,,
G33,VC,country,member,,
G33,VE,country,member,,
G33,ZM,country,member,,
G33,ZW,country,member,,
G5SAHEL,BF,country,former_member,,
G5SAHEL,ML,country,former_member,,
G5SAHEL,MR,country,former_member,,
G5SAHEL,NE,country,former_member,,
G5SAHEL,TD,country,former_member,,
G7,CA,country,member,,
G7,DE,country,member,,
G7,FR,country,member,,
G7,GB,country,member,,
G7,IT,country,member,,
G7,JP,country,member,,
G7,US,country,member,,
G7PLUS,AF,country,member,,
G7PLUS,BI,country,member,,
G7PLUS,CD,country,member,,
G7PLUS,CF,country,member,,
G7PLUS,CI,country,member,,
G7PLUS,GN,country,member,,
G7PLUS,GW,country,member,,
G7PLUS,HT,country,member,,
G7PLUS,KM,country,member,,
G7PLUS,LR,country,member,,
G7PLUS,PG,country,member,,
G7PLUS,SB,country,member,,
G7PLUS,SL,country,member,,
G7PLUS,SO,country,member,,
G7PLUS,SS,country,member,,
G7PLUS,ST,country,member,,
G7PLUS,TD,country,member,,
G7PLUS,TG,country,member,,
G7PLUS,TL,country,member,,
G7PLUS,YE,country,member,,
G8,CA,country,member,1997,2014-03
G8,DE,country,member,1997,2014-03
G8,FR,country,member,1997,2014-03
G8,GB,country,member,1997,2014-03
G8,IT,country,member,1997,2014-03
G8,JP,country,member,1997,2014-03
G8,RU,country,member,1997,2014-03
G8,US,country,member,1997,2014-03
G8+5,BR,country,member,2005,2014-03
G8+5,CA,country,member,2005,2014-03
G8+5,CN,country,member,2005,2014-03
G8+5,DE,country,member,2005,2014-03
G8+5,FR,country,member,2005,2014-03
G8+5,GB,country,member,2005,2014-03
G8+5,IN,country,member,2005,2014-03
G8+5,IT,country,member,2005,2014-03
G8+5,JP,country,member,2005,2014-03
G8+5,MX,country,member,2005,2014-03
G8+5,RU,country,member,2005,2014-03
G8+5,US,country,member,2005,2014-03
G8+5,ZA,country,member,2005,2014-03
G90,AF,country,member,,
G90,AG,country,member,,
G90,AO,country,member,,
G90,BB,country,member,,
G90,BD,country,member,,
G90,BF,country,member,,
G90,BI,country,member,,
G90,BJ,country,member,,
G90,BS,country,observer,,
G90,BT,country,observer,,
G90,BW,country,member,,
G90,BZ,country,member,,
G90,CD,country,member,,
G90,CF,country,member,,
G90,CG,country,member,,
G90,CI,country,member,,
G90,CK,country,member,,
G90,CM,country,member,,
G90,CU,country,member,,
G90,CV,country,member,,
G90,DJ,country,member,,
G90,DM,country,member,,
G90,DO,country,member,,
G90,EG,country,member,,
G90,ER,country,member,,
G90,ET,country,observer,,
G90,FJ,country,member,,
G90,FM,country,member,,
G90,GA,country,member,,
G90,GD,country,member,,
G90,GH,country,member,,
G90,GM,country,member,,
G90,GN,country,member,,
G90,GQ,country,observer,,
G90,GW,country,member,,
G90,GY,country,member,,
G90,HT,country,member,,
G90,JM,country,member,,
G90,KE,country,member,,
G90,KH,country,member,,
G90,KI,country,member,,
G90,KM,country,member,,
G90,KN,country,member,,
G90,LA,country,member,,
G90,LC,country,member,,
G90,LR,country,member,,
G90,LS,country,member,,
G90,MA,country,member,,
G90,MG,country,member,,
G90,MH,country,member,,
G90,ML,country,member,,
G90,MM,country,member,,
G90,MR,country,member,,
G90,MU,country,member,,
G90,MV,country,member,,
G90,MW,country,member,,
G90,MZ,country,member,,
G90,NA,country,member,,
G90,NE,country,member,,
G90,NG,country,member,,
